BearCode,Date,tbl_Bears_Sex,Born,AQual,VisitAge,NumCubs,ABearCodeListX
X11233,1990-03-06,M,1990,KNOWN,0,0,"X03594 (ADULT   F), X11234 (COY   M)"
X11235,1990-03-07,F,1990,KNOWN,0,0,"X10260 (ADULT   F), X11236 (COY   F)"
X11236,1990-03-07,F,1990,KNOWN,0,0,"X10260 (ADULT   F), X11235 (COY   F)"
X11237,1990-03-07,F,1990,KNOWN,0,0,"X05998 (ADULT   F), X11238 (COY   F)"
X11237,1990-09-20,F,1990,KNOWN,0,0,"X05998 (ADULT   F), X11238 (COY   F)"
X11238,1990-03-07,F,1990,KNOWN,0,0,"X05998 (ADULT   F), X11237 (COY   F)"
X11238,1990-09-20,F,1990,KNOWN,0,0,"X05998 (ADULT   F), X11237 (COY   F)"
X11240,1990-03-08,F,1990,KNOWN,0,0,"X05973 (ADULT   F), X11241 (COY   M)"
X11241,1990-03-08,M,1990,KNOWN,0,0,"X05973 (ADULT   F), X11240 (COY   F)"
X11241,1990-09-12,M,1990,KNOWN,0,0,X05973 (ADULT   F)
X11241,1992-11-06,M,1990,KNOWN,2,0,
X11242,1990-03-08,M,1990,KNOWN,0,0,"X10195 (ADULT   F), X11243 (COY   M)"
X11243,1990-03-08,M,1990,KNOWN,0,0,"X10195 (ADULT   F), X11242 (COY   M)"
X11244,1990-03-18,M,1990,KNOWN,0,0,"X04168 (ADULT   F), X11245 (COY   M)"
X11248,1990-09-06,F,1990,KNOWN,0,0,X09325 (ADULT   F)
X11252,1990-08-26,F,1982,TOOTH,8,1,X11253 (COY   F)
X11252,1991-05-16,F,1982,TOOTH,9,0,
X11253,1990-08-26,F,1990,KNOWN,0,0,X11252 (ADULT   F)
X11255,1990-08-27,F,1981,TOOTH,9,2,"X11256 (COY   F), X11257 (COY   F)"
X11255,1995-08-02,F,1981,DERIVE,14,1,X11870 (YRLG   F)
X11255,1997-08-29,F,1981,TOOTH,16,2,"X12610 (COY   M), X12611 (COY   F)"
X11256,1990-08-27,F,1990,KNOWN,0,0,"X11255 (ADULT   F), X11257 (COY   F)"
X11257,1990-08-27,F,1990,KNOWN,0,0,"X11255 (ADULT   F), X11256 (COY   F)"
X11258,1990-11-08,F,1988,DERIVE,2,0,
X11258,1990-08-27,F,1988,TOOTH,2,0,
X11258,1991-09-05,F,1988,DERIVE,3,0,
X11261,1990-08-28,F,1986,TOOTH,4,0,
X11261,1993-03-08,F,1986,DERIVE,7,2,"X11796 (COY   M), X11797 (COY   F)"
X11261,1993-08-22,F,1986,DERIVE,7,0,
X11261,1994-10-29,F,1986,DERIVE,8,0,
X11261,1994-02-26,F,1986,DERIVE,8,1,X17748 (COY   F)
X11261,1994-03-02,F,1986,DERIVE,8,1,X17748 (COY   F)
X11261,1994-08-24,F,1986,DERIVE,8,1,X17748 (COY   F)
X11264,1991-10-13,M,1980,TOOTH,11,0,
X11264,1999-11-08,M,1980,DERIVE,19,0,
X11265,1991-10-13,F,1987,TOOTH,4,0,
X11265,2001-03-01,F,1987,TOOTH,14,2,"X19344 (COY   M), X19345 (COY   F)"
X11274,1991-11-04,M,1977,TOOTH,14,0,
X11274,1995-11-23,M,1977,TOOTH,18,0,
X11274,1995-08-27,M,1977,TOOTH,18,0,
X11300,1989-11-25,M,1987,TOOTH,2,0,
X11300,1989-09-14,M,1987,TOOTH,2,0,
X11301,1989-09-14,M,1980,TOOTH,9,0,
X11303,1989-11-20,M,1987,DERIVE,2,0,
X11303,1989-09-15,M,1987,TOOTH,2,0,
X11304,1989-10-25,F,1989,KNOWN,0,0,X10501 (ADULT   F)
X11304,1989-10-30,F,1989,KNOWN,0,0,X10501 (ADULT   F)
X11304,1989-10-30,F,1989,KNOWN,0,0,X10501 (ADULT   F)
X11304,1989-09-15,F,1989,KNOWN,0,0,"X10501 (ADULT   F), X11305 (COY   F)"
X11304,1990-10-30,F,1989,KNOWN,1,0,X10501 (ADULT   F)
X11304,1990-09-21,F,1989,KNOWN,1,0,X10501 (ADULT   F)
X11304,1991-10-19,F,1989,KNOWN,2,0,
X11304,1992-10-09,F,1989,KNOWN,3,0,
X11304,1996-07-11,F,1989,KNOWN,7,1,X11897 (COY   M)
X11304,1996-09-11,F,1989,KNOWN,7,1,X11897 (COY   M)
X11305,1989-09-15,F,1989,KNOWN,0,0,"X10501 (ADULT   F), X11304 (COY   F)"
X11306,1989-09-15,F,1982,TOOTH,7,0,
X11307,1989-09-15,F,1982,TOOTH,7,0,
X11307,1992-03-14,F,1982,TOOTH,10,2,"X11763 (COY   M), X11764 (COY   F)"
X11307,1992-09-06,F,1982,DERIVE,10,0,
X11307,1993-03-20,F,1982,DERIVE,11,2,"X11961 (COY   M), X11962 (COY   F)"
X11307,1993-09-02,F,1982,DERIVE,11,2,"X11961 (COY   M), X11962 (COY   F)"
X11307,1996-09-13,F,1982,DERIVE,14,2,"X12519 (COY   M), X12520 (COY   F)"
X11309,1989-09-15,M,1989,KNOWN,0,0,"X09032 (ADULT   F), X11310 (COY   M)"
X11310,1989-09-15,M,1989,KNOWN,0,0,"X09032 (ADULT   F), X11309 (COY   M)"
X11312,1989-09-15,M,1988,TOOTH,1,0,X09353 (ADULT   F)
X11312,2003-11-29,M,1988,DERIVE,15,0,
X11313,1989-09-16,F,1969,TOOTH,20,1,X11314 (YRLG   M)
X11314,1989-09-16,M,1988,TOOTH,1,0,X11313 (ADULT   F)
X11314,1990-11-04,M,1988,TOOTH,2,0,
X11314,1990-09-11,M,1988,DERIVE,2,0,
X11315,1989-09-16,M,1989,KNOWN,0,0,X05501 (ADULT   F)
X11315,1989-09-23,M,1989,KNOWN,0,0,X05501 (ADULT   F)
X11316,1989-09-16,F,1985,TOOTH,4,0,
X11316,2004-03-16,F,1985,TOOTH,19,0,
X11316,2005-03-14,F,1985,DERIVE,20,3,"X19456 (COY   F), X19457 (COY   M), X19458 (COY   F)"
X11316,2005-09-07,F,1985,DERIVE,20,2,"S00205 (COY   F), S00206 (COY   U)"
X11316,2006-09-02,F,1985,DERIVE,21,2,"S00205 (YRLG   F), S00206 (YRLG   U)"
X11316,2007-09-12,F,1985,DERIVE,22,0,
X11316,2008-08-31,F,1985,DERIVE,23,1,S00214 (COY   U)
X11318,1989-09-16,F,1988,TOOTH,1,0,X04485 (ADULT   F)
X11318,1990-11-15,F,1988,TOOTH,2,0,
X11319,1989-09-16,M,1982,TOOTH,7,0,
X11319,1991-11-06,M,1982,TOOTH,9,0,
X11320,1989-11-19,M,1987,TOOTH,2,0,
X11320,1989-09-16,M,1987,TOOTH,2,0,
X11321,1989-09-16,F,1985,TOOTH,4,0,
X11321,1989-09-23,F,1985,DERIVE,4,0,
X11321,1996-09-13,F,1985,TOOTH,11,0,
X11321,2003-09-17,F,1985,DERIVE,18,1,X19775 (YRLG   F)
X11321,2005-09-16,F,1985,DERIVE,20,2,"X32456 (COY   F), X32457 (COY   M)"
X11322,1989-09-16,M,1979,TOOTH,10,0,
X11322,1992-08-24,M,1979,TOOTH,13,0,
X11322,1993-03-05,M,1979,TOOTH,14,0,
X11323,1989-09-16,M,1989,KNOWN,0,0,X11017 (ADULT   F)
X11325,1989-09-18,F,1989,KNOWN,0,0,X09472 (ADULT   F)
X11326,1989-09-18,M,1985,TOOTH,4,0,
X11326,1990-11-10,M,1985,DERIVE,5,0,
X11326,1994-09-13,M,1985,DERIVE,9,0,
X11326,2006-09-02,M,1985,DERIVE,21,0,
X11326,2009-09-16,M,1985,DERIVE,24,0,
X11327,1989-09-18,M,1983,TOOTH,6,0,
X11327,1991-11-10,M,1983,TOOTH,8,0,
X11327,1991-09-19,M,1983,DERIVE,8,0,
X11328,1989-09-18,M,1982,TOOTH,7,0,
X11328,1998-09-20,M,1982,TOOTH,16,0,
X11329,1989-09-18,M,1980,TOOTH,9,0,
X11329,1996-09-10,M,1980,TOOTH,16,0,
X11329,1997-11-22,M,1980,DERIVE,17,0,
X11331,1989-09-18,M,1987,TOOTH,2,0,
X11331,1989-09-26,M,1987,DERIVE,2,0,
X11332,1989-09-19,F,1982,TOOTH,7,0,
X11332,1995-03-10,F,1982,TOOTH,13,2,"X12314 (COY   M), X12315 (COY   F)"
X11334,1989-09-20,F,1989,KNOWN,0,0,"X10220 (ADULT   F), X11335 (COY   M)"
X11334,1990-09-13,F,1989,KNOWN,1,0,X10220 (ADULT   F)
X11335,1989-09-20,M,1989,KNOWN,0,0,"X10220 (ADULT   F), X11334 (COY   F)"
X11336,1989-09-20,F,1989,KNOWN,0,0,"X10617 (ADULT   F), X11337 (COY   F)"
X11337,1989-09-20,F,1989,KNOWN,0,0,"X10617 (ADULT   F), X11336 (COY   F)"
X11337,1997-01-01,F,1989,KNOWN,8,0,
X11337,2000-09-14,F,1989,KNOWN,11,0,
X11338,1989-09-20,F,1979,TOOTH,10,2,"X11339 (COY   M), X11340 (COY   M)"
X11338,1994-09-13,F,1979,TOOTH,15,1,X12291 (COY   M)
X11338,1999-09-15,F,1979,DERIVE,20,1,X12094 (COY   M)
X11339,1989-09-20,M,1989,KNOWN,0,0,"X11338 (ADULT   F), X11340 (COY   M)"
X11340,1989-09-20,M,1989,KNOWN,0,0,"X11338 (ADULT   F), X11339 (COY   M)"
X11343,1989-09-21,F,1989,KNOWN,0,0,"X10549 (ADULT   F), X11344 (COY   F)"
X11343,1990-11-09,F,1989,KNOWN,1,0,
X11344,1989-09-21,F,1989,KNOWN,0,0,"X10549 (ADULT   F), X11343 (COY   F)"
X11344,1992-08-24,F,1989,KNOWN,3,0,
X11344,1996-03-03,F,1989,KNOWN,7,2,"X12445 (COY   M), X12446 (COY   F)"
X11344,1996-09-08,F,1989,KNOWN,7,2,"X12445 (COY   M), X12446 (COY   F)"
X11344,1997-09-20,F,1989,KNOWN,8,0,
X11344,1998-09-21,F,1989,KNOWN,9,1,X19272 (COY   F)
X11344,1999-09-15,F,1989,KNOWN,10,1,X19272 (YRLG   F)
X11344,2000-09-05,F,1989,KNOWN,11,0,
X11344,2001-02-24,F,1989,KNOWN,12,2,"S00149 (COY   U), S00150 (COY   U)"
X11344,2001-08-23,F,1989,KNOWN,12,1,S00149 (COY   U)
X11345,1989-09-21,F,1984,TOOTH,5,0,
X11345,1990-09-13,F,1984,TOOTH,6,0,
X11345,1991-03-16,F,1984,DERIVE,7,1,X11531 (COY   M)
X11345,1991-09-18,F,1984,DERIVE,7,0,
X11345,1992-03-19,F,1984,TOOTH,8,1,X11767 (COY   M)
X11345,1992-08-25,F,1984,DERIVE,8,1,X11767 (COY   M)
X11345,1992-08-31,F,1984,DERIVE,8,1,X11767 (COY   M)
X11345,1993-08-23,F,1984,DERIVE,9,0,
X11345,1994-10-28,F,1984,DERIVE,10,3,"X17751 (COY   M), X17752 (COY   F), X17753 (COY   F)"
X11345,1994-11-20,F,1984,DERIVE,10,3,"X17751 (COY   M), X17752 (COY   F), X17753 (COY   F)"
X11345,1994-03-05,F,1984,DERIVE,10,2,"X17722 (COY   M), X17723 (COY   F)"
X11346,1989-09-23,M,1989,KNOWN,0,0,X11347 (COY   F)
X11347,1989-09-23,F,1989,KNOWN,0,0,X11346 (COY   M)
X11348,1989-09-23,M,1980,TOOTH,9,0,
X11348,1990-09-20,M,1980,DERIVE,10,0,
X11349,1989-09-23,F,1987,TOOTH,2,0,
X11351,1989-09-23,M,1989,KNOWN,0,0,"X04479 (ADULT   F), X11352 (COY   M)"
X11352,1989-09-23,M,1989,KNOWN,0,0,"X04479 (ADULT   F), X11351 (COY   M)"
X11356,1989-09-23,F,1989,KNOWN,0,0,"X04296 (ADULT   F), X11357 (COY   M)"
X11357,1989-09-23,M,1989,KNOWN,0,0,"X04296 (ADULT   F), X11356 (COY   F)"
X11358,1989-09-24,F,1985,TOOTH,4,0,
X11358,1990-09-29,F,1985,TOOTH,5,0,
X11363,1989-09-26,M,1982,TOOTH,7,0,
X11363,1991-11-01,M,1982,TOOTH,9,0,
X11365,1989-09-26,M,1987,TOOTH,2,0,
X11366,1989-09-26,M,1985,TOOTH,4,0,
X11366,1991-10-30,M,1985,DERIVE,6,0,
X11366,1995-10-08,M,1985,DERIVE,10,0,
X11366,1995-07-22,M,1985,DERIVE,10,0,
X11366,1995-08-27,M,1985,DERIVE,10,0,
X11366,1995-08-05,M,1985,DERIVE,10,0,
X11366,1998-12-02,M,1985,DERIVE,13,0,
X11368,1989-11-02,M,1987,DERIVE,2,0,
X11368,1989-11-07,M,1987,DERIVE,2,0,
X11368,1989-09-26,M,1987,TOOTH,2,0,
X11368,1990-11-07,M,1987,TOOTH,3,0,
X11368,1990-09-08,M,1987,DERIVE,3,0,
X11369,1989-09-26,F,1986,TOOTH,3,0,
X11370,1989-09-26,F,1985,TOOTH,4,0,
X11372,1989-11-09,M,1986,TOOTH,3,0,
X11372,1989-09-27,M,1986,TOOTH,3,0,
X11373,1989-10-29,M,1987,DERIVE,2,0,
X11373,1989-10-30,M,1987,DERIVE,2,0,
X11373,1989-11-07,M,1987,TOOTH,2,0,
X11373,1989-09-27,M,1987,TOOTH,2,0,
X11377,1989-09-27,M,1984,TOOTH,5,0,
X11377,1990-09-29,M,1984,TOOTH,6,0,
X11377,1991-11-01,M,1984,TOOTH,7,0,
X11379,1989-09-27,M,1981,TOOTH,8,0,
X11379,1995-09-10,M,1981,DERIVE,14,0,
X11379,1996-07-23,M,1981,DERIVE,15,0,
X11379,1997-09-15,M,1981,DERIVE,16,0,
X11379,1998-09-19,M,1981,DERIVE,17,0,
X11379,1999-10-06,M,1981,DERIVE,18,0,
X11379,1999-09-04,M,1981,TOOTH,18,0,
X11379,2004-09-25,M,1981,DERIVE,23,0,
X11380,1989-09-29,F,1988,TOOTH,1,0,
X11381,1989-09-29,M,1976,TOOTH,13,0,
X11381,1990-09-16,M,1976,TOOTH,14,0,
X11381,1993-08-28,M,1976,DERIVE,17,0,
X11381,1994-11-13,M,1976,TOOTH,18,0,
X11383,1989-09-29,F,1988,TOOTH,1,0,
X11384,1989-09-29,M,1989,KNOWN,0,0,X10662 (ADULT   F)
X11384,1992-11-12,M,1989,KNOWN,3,0,
X11384,1996-07-24,M,1989,KNOWN,7,0,
X11384,1996-09-17,M,1989,KNOWN,7,0,
X11384,1997-09-23,M,1989,KNOWN,8,0,
X11384,1998-12-08,M,1989,KNOWN,9,0,
X11385,1989-09-29,M,1983,TOOTH,6,0,
X11385,1990-09-15,M,1983,TOOTH,7,0,
X11385,1996-11-04,M,1983,DERIVE,13,0,
X11387,1989-10-01,F,1982,TOOTH,7,0,
X11387,1994-11-21,F,1982,DERIVE,12,0,
X11387,1997-11-01,F,1982,DERIVE,15,1,X17109 (COY   M)
X11387,1998-04-10,F,1982,TOOTH,16,0,
X11389,1989-10-02,F,1989,KNOWN,0,0,X09396 (ADULT   F)
X11390,1989-10-03,F,1967,APPROX,22,0,
X11392,1989-10-02,F,1989,KNOWN,0,0,X09335 (ADULT   F)
X11393,1989-10-02,F,1988,TOOTH,1,0,
X11395,1989-10-03,M,1970,TOOTH,19,0,
X11399,1989-10-03,M,1982,TOOTH,7,0,
X11399,1995-11-27,M,1982,TOOTH,13,0,
X11402,1990-09-13,F,1990,KNOWN,0,0,"X10237 (ADULT   F), X11403 (COY   F)"
X11403,1990-09-13,F,1990,KNOWN,0,0,"X10237 (ADULT   F), X11402 (COY   F)"
X11404,1990-09-13,M,1964,TOOTH,26,0,
X11405,1990-09-13,M,1990,KNOWN,0,0,X10810 (ADULT   F)
X11407,1990-09-13,F,1990,KNOWN,0,0,X05512 (ADULT   F)
X11410,1990-09-16,F,1985,TOOTH,5,0,
X11412,1990-09-16,F,1980,TOOTH,10,2,"X11413 (COY   F), X11414 (COY   F)"
X11412,1993-09-02,F,1980,TOOTH,13,1,X11633 (YRLG   F)
X11412,1996-03-14,F,1980,DERIVE,16,2,"X12467 (COY   M), X12468 (COY   F)"
X11412,1996-09-05,F,1980,DERIVE,16,2,"X12467 (COY   M), X12468 (COY   F)"
X11412,2000-09-05,F,1980,DERIVE,20,1,X19295 (YRLG   F)
X11412,2002-02-26,F,1980,DERIVE,22,2,"S00169 (COY   U), S00170 (COY   U)"
X11412,2002-09-02,F,1980,DERIVE,22,2,"S00169 (COY   U), S00170 (COY   U)"
X11412,2005-03-17,F,1980,DERIVE,25,2,"X32408 (COY   F), X32409 (COY   F)"
X11412,2005-03-09,F,1980,DERIVE,25,0,
X11413,1990-09-16,F,1990,KNOWN,0,0,"X11412 (ADULT   F), X11414 (COY   F)"
X11414,1990-09-16,F,1990,KNOWN,0,0,"X11412 (ADULT   F), X11413 (COY   F)"
X11415,1990-09-16,M,1982,TOOTH,8,0,
X11415,1995-09-04,M,1982,TOOTH,13,0,
X11418,1990-09-20,F,1990,KNOWN,0,0,"X05978 (ADULT   F), X11419 (COY   F)"
X11419,1990-09-20,F,1990,KNOWN,0,0,"X05978 (ADULT   F), X11418 (COY   F)"
X11420,1990-09-09,F,1990,KNOWN,0,0,"X05967 (ADULT   F), X11421 (COY   M), X11422 (COY   F)"
X11424,1990-09-11,F,1987,TOOTH,3,0,
X11427,1990-09-11,M,1990,KNOWN,0,0,X09242 (ADULT   F)
X11429,1990-09-12,M,1986,DERIVE,4,0,
X11429,1991-11-05,M,1986,TOOTH,5,0,
X11434,1990-09-15,M,1990,KNOWN,0,0,"X05972 (ADULT   F), X11435 (COY   F)"
X11434,1991-10-31,M,1990,KNOWN,1,0,"X05972 (ADULT   F), X11435 (YRLG   F)"
X11434,1995-09-15,M,1990,KNOWN,5,0,
X11435,1990-09-15,F,1990,KNOWN,0,0,"X05972 (ADULT   F), X11434 (COY   M)"
X11435,1991-10-31,F,1990,KNOWN,1,0,"X05972 (ADULT   F), X11434 (YRLG   M)"
X11436,1990-10-24,F,1990,KNOWN,0,0,
X11436,1990-09-15,F,1990,KNOWN,0,0,X05664 (ADULT   F)
X11450,1990-09-20,F,1990,KNOWN,0,0,X10571 (ADULT   F)
X11451,1990-09-20,M,1977,TOOTH,13,0,
X11453,1990-09-21,M,1990,KNOWN,0,0,"X09536 (ADULT   F), X11454 (COY   F), X11455 (COY   F)"
X11454,1990-09-21,F,1990,KNOWN,0,0,"X09536 (ADULT   F), X11453 (COY   M), X11455 (COY   F)"
X11455,1990-09-21,F,1990,KNOWN,0,0,"X09536 (ADULT   F), X11453 (COY   M), X11454 (COY   F)"
X11456,1990-09-21,F,1983,TOOTH,7,0,
X11456,1993-09-02,F,1983,TOOTH,10,0,
X11456,1995-09-05,F,1983,DERIVE,12,2,"X12377 (YRLG   F), X12378 (YRLG   M)"
X11456,1996-09-12,F,1983,DERIVE,13,0,
X11456,2000-09-23,F,1983,DERIVE,17,2,"X19328 (COY   F), X19329 (COY   F)"
X11456,2001-11-17,F,1983,DERIVE,18,2,"X19328 (YRLG   F), X19329 (YRLG   F)"
X11456,2001-09-14,F,1983,DERIVE,18,2,"X19328 (YRLG   F), X19329 (YRLG   F)"
X11456,2005-09-14,F,1983,DERIVE,22,2,"X32428 (COY   F), X32429 (COY   F)"
X11456,2006-09-03,F,1983,DERIVE,23,0,
X11456,2009-09-13,F,1983,DERIVE,26,1,X33310 (COY   M)
X11458,1990-09-22,M,1990,KNOWN,0,0,X09548 (ADULT   F)
X11459,1990-09-22,M,1990,KNOWN,0,0,"X10206 (ADULT   F), X11460 (COY   F)"
X11460,1990-09-22,F,1990,KNOWN,0,0,"X10206 (ADULT   F), X11459 (COY   M)"
X11461,1990-09-22,F,1966,TOOTH,24,1,X11462 (COY   F)
X11462,1990-09-22,F,1990,KNOWN,0,0,X11461 (ADULT   F)
X11463,1990-09-22,F,1990,KNOWN,0,0,"X04183 (ADULT   F), X11464 (COY   M)"
X11464,1990-09-22,M,1990,KNOWN,0,0,"X04183 (ADULT   F), X11463 (COY   F)"
X11465,1990-09-22,M,1976,TOOTH,14,0,
X11465,1992-09-08,M,1976,TOOTH,16,0,
X11465,1994-09-10,M,1976,DERIVE,18,0,
X11465,1999-10-27,M,1976,DERIVE,23,0,
X11465,1999-11-20,M,1976,DERIVE,23,0,
X11467,1990-09-22,M,1990,KNOWN,0,0,"X09572 (ADULT   F), X11468 (COY   F)"
X11468,1990-09-22,F,1990,KNOWN,0,0,"X09572 (ADULT   F), X11467 (COY   M)"
X11471,1990-09-23,F,1982,TOOTH,8,1,X11472 (COY   M)
X11472,1990-09-23,M,1990,KNOWN,0,0,X11471 (ADULT   F)
X11473,1990-09-23,F,1967,TOOTH,23,1,X11474 (COY   F)
X11474,1990-09-23,F,1990,KNOWN,0,0,X11473 (ADULT   F)
X11475,1990-09-23,F,1990,KNOWN,0,0,"X11015 (ADULT   F), X11476 (COY   M)"
X11476,1990-09-23,M,1990,KNOWN,0,0,"X11015 (ADULT   F), X11475 (COY   F)"
X11477,1990-09-23,F,1987,TOOTH,3,0,
X11477,1991-09-07,F,1987,TOOTH,4,0,
X11477,1993-08-22,F,1987,DERIVE,6,1,X17714 (COY   F)
X11477,1995-08-04,F,1987,DERIVE,8,1,X11872 (COY   M)
X11477,1997-09-11,F,1987,DERIVE,10,0,
X11477,1998-09-11,F,1987,DERIVE,11,0,
X11477,2003-07-07,F,1987,DERIVE,16,2,"X17281 (YRLG   M), X17282 (YRLG   F)"
X11477,2003-09-06,F,1987,DERIVE,16,2,"X17281 (YRLG   M), X17282 (YRLG   F)"
X11477,2004-09-29,F,1987,DERIVE,17,0,
X11477,2005-11-12,F,1987,DERIVE,18,3,"X17394 (COY   M), X17395 (COY   M), X17396 (COY   F)"
X11477,2005-09-08,F,1987,DERIVE,18,3,"X17394 (COY   M), X17395 (COY   M), X17396 (COY   F)"
X11477,2007-03-02,F,1987,DERIVE,20,2,"X33171 (COY   M), X33172 (COY   F)"
X11477,2007-09-12,F,1987,DERIVE,20,2,"X33171 (COY   M), X33172 (COY   F)"
X11477,2008-08-31,F,1987,DERIVE,21,0,
X11477,2009-03-14,F,1987,DERIVE,22,2,"X33027 (COY   M), X33028 (COY   F)"
X11479,1990-09-23,F,1990,KNOWN,0,0,X11127 (ADULT   F)
X11480,1990-09-23,F,1990,KNOWN,0,0,X09790 (ADULT   F)
X11482,1990-09-28,M,1990,KNOWN,0,0,"X09034 (ADULT   F), X11481 (COY   M)"
X11482,1992-09-11,M,1990,KNOWN,2,0,
X11482,1993-11-14,M,1990,KNOWN,3,0,
X11482,1993-09-21,M,1990,KNOWN,3,0,
X11486,1990-09-29,F,1986,TOOTH,4,0,
X11498,1991-03-02,M,1991,KNOWN,0,0,X09041 (ADULT   F)
X11498,1991-09-11,M,1991,KNOWN,0,0,X09041 (ADULT   F)
X11498,1992-10-05,M,1991,KNOWN,1,0,X09041 (ADULT   F)
X11498,1992-11-01,M,1991,KNOWN,1,0,X09041 (ADULT   F)
X11498,1992-09-05,M,1991,KNOWN,1,0,X09041 (ADULT   F)
X11498,1993-10-30,M,1991,KNOWN,2,0,
X11498,1997-09-10,M,1991,KNOWN,6,0,
X11498,1999-11-09,M,1991,KNOWN,8,0,
X11498,2000-09-03,M,1991,KNOWN,9,0,
X11498,2002-09-03,M,1991,KNOWN,11,0,
X11498,2006-09-12,M,1991,KNOWN,15,0,
X11499,1991-03-04,F,1981,TOOTH,10,2,"X11522 (COY   F), X11523 (COY   F)"
X11499,1991-09-11,F,1981,DERIVE,10,2,"X11522 (COY   F), X11523 (COY   F)"
X11499,1992-09-06,F,1981,DERIVE,11,2,"X11522 (YRLG   F), X11523 (YRLG   F)"
X11507,1991-03-14,F,1991,KNOWN,0,0,"X10227 (ADULT   F), X11506 (COY   M)"
X11507,1991-09-19,F,1991,KNOWN,0,0,X10227 (ADULT   F)
X11507,1992-09-10,F,1991,KNOWN,1,0,X10227 (ADULT   F)
X11507,1995-08-05,F,1991,KNOWN,4,0,
X11507,1995-09-30,F,1991,KNOWN,4,0,
X11512,1991-10-26,M,1991,KNOWN,0,0,X11124 (ADULT   F)
X11512,1991-03-14,M,1991,KNOWN,0,0,"X11124 (ADULT   F), X11511 (COY   M)"
X11512,1994-11-18,M,1991,KNOWN,3,0,
X11512,1999-08-26,M,1991,KNOWN,8,0,
X11512,2007-09-14,M,1991,KNOWN,16,0,
X11513,1991-03-15,F,1971,TOOTH,20,3,"X11514 (COY   F), X11515 (COY   F), X11516 (COY   F)"
X11519,1991-03-15,M,1991,KNOWN,0,0,"X09360 (ADULT   F), X11518 (COY   F)"
X11519,1991-09-01,M,1991,KNOWN,0,0,X09360 (ADULT   F)
X11519,1997-08-25,M,1991,KNOWN,6,0,
X11519,1999-10-07,M,1991,KNOWN,8,0,
X11519,1999-09-02,M,1991,KNOWN,8,0,
X11519,2001-08-26,M,1991,KNOWN,10,0,
X11519,2002-08-17,M,1991,KNOWN,11,0,
X11519,2007-09-08,M,1991,KNOWN,16,0,
X11522,1991-03-04,F,1991,KNOWN,0,0,"X11499 (ADULT   F), X11523 (COY   F)"
X11522,1991-09-11,F,1991,KNOWN,0,0,"X11499 (ADULT   F), X11523 (COY   F)"
X11522,1992-09-06,F,1991,KNOWN,1,0,"X11499 (ADULT   F), X11523 (YRLG   F)"
X11522,1993-10-26,F,1991,KNOWN,2,0,
X11522,2001-09-14,F,1991,KNOWN,10,2,"X19587 (COY   M), X19588 (COY   M)"
X11532,1991-03-16,F,1991,KNOWN,0,0,"X10688 (ADULT   F), X11533 (COY   M)"
X11532,1991-08-30,F,1991,KNOWN,0,0,"X10688 (ADULT   F), X11533 (COY   M)"
X11532,1992-10-31,F,1991,KNOWN,1,0,"X10688 (ADULT   F), X11533 (YRLG   M)"
X11532,1992-10-04,F,1991,KNOWN,1,0,"X10688 (ADULT   F), X11533 (YRLG   M)"
X11532,1992-08-27,F,1991,KNOWN,1,0,"X10688 (ADULT   F), X11533 (YRLG   M)"
X11532,1996-08-31,F,1991,KNOWN,5,0,
X11532,1999-03-04,F,1991,KNOWN,8,2,"X19138 (COY   F), X19139 (COY   F)"
X11532,1999-08-25,F,1991,KNOWN,8,1,X19139 (COY   F)
X11532,2000-09-02,F,1991,KNOWN,9,1,X19139 (YRLG   F)
X11533,1991-03-16,M,1991,KNOWN,0,0,"X10688 (ADULT   F), X11532 (COY   F)"
X11533,1991-08-30,M,1991,KNOWN,0,0,"X10688 (ADULT   F), X11532 (COY   F)"
X11533,1992-10-31,M,1991,KNOWN,1,0,"X10688 (ADULT   F), X11532 (YRLG   F)"
X11533,1992-10-04,M,1991,KNOWN,1,0,"X10688 (ADULT   F), X11532 (YRLG   F)"
X11533,1992-08-27,M,1991,KNOWN,1,0,"X10688 (ADULT   F), X11532 (YRLG   F)"
X11533,1993-10-30,M,1991,KNOWN,2,0,
X11533,1993-09-14,M,1991,KNOWN,2,0,
X11537,1991-08-30,F,1987,TOOTH,4,0,
X11537,1997-03-14,F,1987,TOOTH,10,2,"X12553 (COY   F), X12554 (COY   F)"
X11537,1998-09-20,F,1987,DERIVE,11,2,"X12553 (YRLG   F), X12554 (YRLG   F)"
X11537,1999-09-14,F,1987,DERIVE,12,0,
X11538,1991-08-30,M,1984,TOOTH,7,0,
X11538,2001-08-21,M,1984,DERIVE,17,0,
X11548,1991-09-01,F,1977,TOOTH,14,0,
X11553,1991-09-02,M,1991,KNOWN,0,0,"X09342 (ADULT   F), X11554 (COY   M)"
X11553,1995-10-18,M,1991,KNOWN,4,0,
X11554,1991-09-02,M,1991,KNOWN,0,0,"X09342 (ADULT   F), X11553 (COY   M)"
X11554,1995-10-12,M,1991,KNOWN,4,0,
X11554,1996-11-06,M,1991,KNOWN,5,0,
X11556,1991-09-02,F,1990,TOOTH,1,0,X09560 (ADULT   F)
X11556,2003-09-21,F,1990,TOOTH,13,1,X19787 (COY   M)
X11558,1991-09-03,F,1989,TOOTH,2,0,
X11559,1991-10-22,M,1981,DERIVE,10,0,
X11559,1991-09-03,M,1981,TOOTH,10,0,
